feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,Class
-1.1731592420055987,-0.8901803759318323,0.33865470940743003,-0.9599540957353969,-1.6675757880151143,-0.7937783458395633,-0.433263507189174,-1.1568287048888195,-0.9292126983747488,-0.47565068137664673,-0.1054109573158146,1.2728291241581577,-0.26263900472006413,0
-2.4781378677379355,-1.135060752748933,0.684140381537144,1.0046928867349982,-2.982541912403381,-1.867721740786458,0.2641085697064975,-2.000461080431385,-1.4764516725189352,-0.3028522436041003,0.6044936563086454,-0.9875329267320844,0.6060426796910358,0
-1.229642774404844,-1.3227618480107233,0.501691581379576,-1.1481494881808638,-1.0479570405110468,-1.0278724195217515,-1.3091852211566728,1.3095773686822225,-0.9356874076169752,-1.140193585266753,-1.4890559680155546,-1.012457625452728,-0.08523429395109815,0
-3.0189088065580747,-3.1956212920256513,1.498333099536166,0.13872332115893443,-0.3995861733910266,-3.146420350957677,-1.4554704510921812,-0.5751789549976456,-1.6602487118681415,0.849056101242407,0.6637654719829187,-0.7685165669797679,-0.2873076878663312,0
-2.09026336282213,-0.4206926177996476,0.3554995686796199,0.0701972286062904,0.06747288943996312,-1.2614431543324163,0.4361661656994833,1.3460834138429323,-1.3417769734074847,-1.2886685838167284,-0.5998778989747807,0.829817777833716,1.3131828994599333,0
-1.5837253338689616,-0.6862304071535363,0.37098804360607723,-0.6979554909960493,-0.532042607290571,-1.0571769922202532,0.49847441041445206,0.49832358747086336,-1.0629326867136881,0.16681030484677933,-0.1723470691996438,1.4499641908623555,0.8255389231674295,0
-2.62725899274954,-2.0617663774490946,1.0202675809063801,1.401928253102732,-0.6701774545699142,-2.347523398915848,-0.07841952809067326,0.7084685780019241,-1.5443617149397229,0.6896023787092928,2.2086147633458983,0.16457461773873588,-0.18926642207948785,0
-2.7331444623889714,-3.861740619579604,1.6882371813523842,-1.0789107635292554,-0.8243596529143501,-3.260686773577214,-1.4239728676191057,0.2982281255371941,-1.4819255240179872,-1.6249160092917472,-0.975528607134951,0.3041602949433496,1.1190085084884076,0
-2.7282439638893394,-1.0768063322117478,0.9853181631128151,-1.0796013185359161,0.6108812830519882,-2.643341660341462,0.7634238129842029,-0.7712397992493996,-0.9756244878490664,-0.3988777562084495,1.330950935822822,-0.40258307110950714,-1.0123799738276023,0
-2.5977071388432678,-1.536453267790475,0.8360471468660235,-0.3727365585747615,0.3156433077323652,-2.1057285145341464,1.5813147159437841,0.18119244770657192,-1.5397036705348568,-1.51749775753044,-0.8276994772964636,-3.2369936930968692,0.08088711920978717,0
-1.8854675822584255,2.0062207056996364,-0.6361702798889938,0.7799303446115337,1.6800866493394657,0.1941411620438378,-0.5034990708579596,1.3435346536084607,-1.576063204255839,-1.7757582898062534,0.3715639063567994,0.45351484909737344,1.0964815571992859,0
-1.6424530528466201,-1.319613387045894,1.1441179615323873,-0.9904263620394158,0.672452775386156,-2.604955514795254,-0.6041382867516175,-0.46283052343037057,0.14756525197716153,0.7442291195615972,0.8559972903065459,1.9737334427358522,-0.16327838522830335,0
0.10945599068625034,0.6369228570134444,-0.4402410138931695,-0.9858397172648165,-0.4208239912706114,0.8062467700971623,-0.26072738922437744,-1.8193143560445137,-0.41666580681586596,-1.2200302355181185,1.7272030956714506,-2.4218875425350954,-0.39949103807895414,0
-1.410142437467937,-0.7579907614149455,0.3416473212774652,-1.178532620383248,1.4759646948424598,-0.9153587444357315,-0.7010151966770869,-0.06460771777354891,-1.0307558256671947,1.4542222190538747,0.1446473844881631,0.7655864846038705,1.1436279925648152,0
-3.3997615922087534,-2.040428376070807,1.1826916900905726,-0.1881402835433118,-2.009652368442358,-2.946214696628023,-0.16018813911371302,-0.6291892696051745,-1.838594813807986,-1.9987379198733741,0.37293814802708775,-0.09463132020224323,-0.7371498934361038,0
-2.815615620659733,1.4332315176903294,-0.21801451183294995,0.9368056771330601,0.10643541643128884,-0.8212306503554441,1.2683586114960674,-0.18231470071699332,-1.877888526547622,-0.6649665113199965,-1.5428221490372125,-0.9655750062098389,-0.10712721717067626,0
-0.8397593136603388,-0.7334237405268156,0.2513653124803855,0.3530563726781372,0.9675847186471619,-0.5547015007025784,1.490711656569946,-0.04348789123220386,-0.7168899598817893,0.3993666430901955,0.43379407422014604,-0.6402164662342589,-0.9383682509412495,0
-1.5306650329400762,-0.7549100730610134,0.3184033265723709,0.48266502604130657,-0.5798551814633284,-0.8984967851798672,-1.0783641637948653,-0.5184356318775039,-1.1858540504720192,0.04290732616769143,-0.002685725863242228,-1.0499135453695274,0.269235132886258,0
-1.69762872304096,0.76773746475659,0.12237832933982411,-0.7675465012301531,0.00030496426228980426,-1.0369128924804591,0.06073612558130447,1.353612109546766,-0.6347133546251584,-1.074498389658808,1.0203818741776796,-0.3297431588698678,0.7858464131561501,0
-2.8437661609603655,0.6913388261627256,0.45661585131050714,-1.6529345623729599,-0.89961865754579,-2.0987002922100944,-0.6141904181254927,0.5438066538881178,-0.9426985650182839,-0.20315636633378117,0.310186516828704,0.7287415864657592,-0.8480669268854175,0
-1.7033129300952383,3.935460751458302,-0.9054041087515347,-1.5390549215704685,-2.0771596593008277,0.1796556398191127,0.7972522985400334,1.3964657004557333,-0.5807627537475357,-0.35997617358090106,0.4121143007306019,-0.319512449919035,0.51486117993516,0
-1.9376214515293528,-1.8284340530918954,0.8305921709472065,-1.181935869887245,0.5057373418959664,-1.8003838152387646,0.982176172838533,1.111355313029831,-1.1935052765606098,0.9665398092365121,1.568159398136567,-0.7510296034113052,-0.16309383857185028,0
1.3846742770381586,2.8090396209081363,-1.456804294119651,-0.042420751825932836,1.0165558161967856,2.716572706530631,0.4108792811712566,-0.5182778003541364,0.037720375743066414,1.1700329680137205,-0.421960988969643,-0.037883028133678845,-1.720938401019003,0
-2.515714605443107,-1.2300052574083566,0.734905912122098,-0.7221425889680565,-1.3059429641955869,-1.9603405645834435,1.6350695829475792,0.6356970617386563,-1.4662470785768,-1.7654978668738368,1.4419052711993594,-1.9333015990293945,-1.1831013269261565,0
-2.9519172679412824,0.8800741503728904,-0.1788911818729163,-0.8777773064358103,-0.4334316376401446,-0.7549912719182101,-0.3877609228162241,0.2385575315418043,-2.322102630223765,1.2882104710660833,0.8381468968971604,0.8782055654366451,0.8392478453905953,0
-0.836591622017037,0.504546596701372,-0.22719075066489058,0.12796929039859078,-0.09621668128166411,0.09666986358396978,0.39708784353595983,-0.773511049000758,-0.8636168938459936,0.44774985312145577,-0.26913733956999786,-0.8988602879961305,-0.04214145257696848,0
-0.439774082002321,0.05237557391255643,-0.1383368777527139,0.9267152770361986,-1.411358893691444,0.16845676687048305,-0.3726548464627804,-1.8226155943267457,-0.6553127262274963,-0.5453276457262277,0.7430637392688018,0.30205750732747416,-1.2687180485683893,0
-1.5057073590000054,1.0566551231013797,-0.10810171030402513,1.0895044595630559,-1.1655293895763117,-0.5603419284820971,0.6906175221456182,0.6719877401364955,-0.76854171997594,1.9440482938018984,0.3112075941727721,0.33555585463959803,-2.191985298524414,0
-0.5400310390237723,-0.19334389829793552,-0.01614961734141917,0.7891234306540663,-1.2267635974454518,-0.051257596354169044,-0.5804778781768032,-0.008934154357066137,-0.6521606962963746,-0.3456031899143635,-0.4377781044847719,1.6834862327346027,-1.698556068590349,0
-1.9540471967922344,3.3252995057931463,-1.0425750602606945,0.7159171404855652,-1.4481247752768684,0.6327032485738007,-0.20388346897985454,0.6685626163371267,-1.5630075034476656,-1.5234420581356198,0.180321249177299,-0.5649515266552204,0.6291352982577835,0
-2.828967049734616,2.1172962009820147,-0.45257073367435413,0.4866194801281112,-1.3030019218148046,-0.5334192426684923,-1.473280172893692,0.03355159681824261,-1.9051139583602599,-1.4829130411779132,-0.005587133968183114,-0.12750797890915333,-0.44392649443489174,0
-3.099582109770048,-3.3585059759287956,1.5911297254292387,0.06283441927758608,0.35793227812345724,-3.322927120653462,-1.3337046590436523,0.9915126520227832,-1.644096358965354,0.6747339831104918,-0.07289945915915559,-1.528938905350083,-1.0616269454591876,0
-2.5808558455123904,-2.005659647575192,0.9961814804284731,-0.10392508664467971,-0.8556640684227332,-2.299220852259279,1.0610913531190147,-0.5725683896634004,-1.5159939033600516,-0.6892672130011371,-0.23837213218952585,-0.15293549993787187,-1.5248276316855953,0
-2.0542894129662184,-0.9594961727438504,0.5575134597125083,0.0306144647983506,-0.5898463977796405,-1.519948698110508,0.6819277380032486,-0.2203124053347578,-1.259363522397207,-0.5345051541233914,-0.7256108725236843,-0.33452943294558213,-0.2887645474653259,0
-3.9559604442290395,0.9759772466209108,0.26129943448422943,-0.2976425359964962,0.19278407772429806,-2.0765835275509517,0.5282883324746676,1.3743116206542387,-2.1396462403799164,-0.45666758990472633,0.07205085018665584,0.7873751382239931,-0.7769912116935443,0
-2.4338800094000264,-2.2355158598077427,1.0634109286767472,0.5239020065454016,0.17810962470411115,-2.3285518305099417,-0.05414216712711256,1.8749964459357513,-1.4084095645865014,0.033493387140324196,0.037612354567568416,-0.6208957967003688,0.8951921675465123,0
-3.697600939625835,-3.1536020157330342,1.6315350717319748,1.2361887668844325,-1.7996302614385087,-3.6590431469849376,-0.3590285013567521,-0.6921875122658333,-1.9226864861632524,0.1208154707171381,-0.6239995372680184,0.5256581166236164,-0.8612886835399552,0
-2.895935311982967,2.4462317151384902,-0.6357749196425226,0.11412607435910055,0.3475987709747856,-0.2528002873704155,-0.22633441639067606,-0.2020869064379293,-2.1290707923351135,-0.3052382722524012,-0.1801653737290823,-0.7159467393843773,0.9896045427573453,0
-1.751428873742152,-1.2313455045462696,0.5860040153602541,1.2787561268682146,0.2556093661138256,-1.4017089794979725,0.9501764226555681,1.646481892207587,-1.133920429725545,-2.47248930972636,0.8895504961526624,0.8927627434331373,0.9833209939471829,0
-3.1154608168698177,-1.0089568850561548,0.738835817628407,0.47227321434653297,0.025342879468851085,-2.2199065572834584,1.5550127404404641,-0.0607013174805547,-1.8161314188571107,0.17227974771628662,0.14165422108858416,-0.0070791300016539915,0.013271752391360402,0
-0.15322392774546803,0.9208644496288405,-0.47159908299306214,0.8210155410088787,0.19040763415137985,0.701854224443877,-0.2629343752735557,0.9010908393362036,-0.5044272155200824,1.1902635735787104,-0.004383541910870846,-1.7109952225970104,0.5260432193398258,0
0.4957947859889831,1.3452799116746976,-0.7621559744397768,-0.3571007987756031,0.44543088607264075,1.3989407517162031,0.517748821710884,0.3122708782097421,-0.2727292790111202,0.9381426057423905,1.023997674548785,1.4917946923253733,0.39846259753549684,0
-2.0768206738224952,-1.4779072261061428,0.7152384425489953,1.3057791978795394,-0.37674497185854394,-1.7020562953314533,-0.2505924612532481,0.0902768682178255,-1.3121848843177932,1.2131225647568318,0.5368508611669277,-1.0454701746364303,-0.08893355146471844,0
-2.7865550499341105,0.4267831734582048,0.25023949626814757,1.2274040173479215,-1.386965475571848,-1.5212584698111233,-0.2820747097433118,0.6448028191965103,-1.5532862595451045,-0.08399022332230492,0.4767776914387287,-0.3002392599223624,-0.2333108518822189,0
0.19492146930029733,-0.36506052280274814,-0.12428557635547602,-0.5636384644669592,1.82777077059649,0.4663039222202501,-0.11033970737795651,1.2591913610888714,-0.38118135916947393,1.5910878837727414,-0.03519588099165745,0.153053160089564,0.9114833024566436,0
-2.2907527110670207,1.6791125243708471,0.2599275761490112,-0.11882084272908042,0.018382032771019827,-1.8400502413969653,-0.44705443596606326,0.7607447616353589,-0.16364383238255054,-0.3054172200310214,1.418396868514863,0.05472642511002143,0.09280454605642857,0
-0.612518679405015,0.784386654295371,-0.36124187824346904,-0.41477203852669436,-0.07506122007559204,0.36702359261991946,-0.2441817716122971,-0.892504326224485,-0.7597918055820002,-0.9162650534578249,-1.9558596276198235,-0.3049977038389083,-1.3229565590850767,0
-0.9185232970248726,-0.02961814104350946,-0.028080152579721487,0.5975083035747978,0.04648514508151206,-0.1908944995956786,-0.20412839585413375,-0.1660618117044588,-0.8872154487252978,0.9091755571558775,-0.8997215617233593,0.22067835370958205,-0.23357722390505356,0
-2.653027517409197,-2.3295962406418766,1.158228621061056,0.5160874099730932,1.208320834539794,-2.573755108599835,-0.8084464297304403,2.0540552751177317,-1.4572783989803473,-1.7456055355141646,-0.030471507424159133,0.8453103293794513,-1.298432941562135,0
-1.4165564386777316,-1.2683494003105686,0.49470105950248533,-0.27961478340779194,-0.2212736398152797,-1.0850516197032956,-0.4442339615648257,1.0783571919498844,-1.0739718279393982,-0.7701042617576169,-0.24113871407052276,-1.296269356317524,0.4867017445429827,0
-2.1887701693283206,2.4786008470721144,-0.597550038323433,-1.0541513965914469,-0.31515935719764865,-0.1468510841379509,-0.07403700626459676,0.8394432171563457,-1.4016088470028765,0.5200464941938938,2.4628739651691522,0.8283374677817912,0.1945510073683852,0
-2.722442687394305,3.1707422069012736,-0.6894817370238074,-0.7703135378908958,0.5395475333610181,-0.3354221793848996,0.3191964446421203,-1.068203831454317,-1.5571737582227159,1.0814065443924832,-0.990604337075828,-0.6251657882890393,-0.2798390758429393,0
-2.001944001374012,1.2613304752537173,-0.06904154111176389,-1.0894192658759205,-0.5211714263808856,-0.8639647884599235,0.5674857285689802,-1.4654915547930294,-0.9614392744563552,0.0967572679141856,0.5653541872859558,0.0025040613663185603,-1.325635909572814,0
-0.4732823857631929,0.32498515495608205,-0.22938197833339327,-1.4681827316624316,0.6388400610318017,0.2695138678793858,-0.7508605015783485,-0.27390702309166054,-0.6853275941608163,-0.47319118828414575,-0.8575697431560082,-1.0835320026447588,-1.1903329251043504,0
-1.6604781972425555,0.8275287661830282,0.031902061414123946,0.6803028920604759,-0.8799134047231368,-0.8420146180614849,0.7438296345821243,0.13673265587151023,-0.760631862439037,0.6335727440817172,0.4877860175108979,-1.7302954798957517,-1.75110860587232,0
-2.656094336926603,1.0315633905364203,0.150227787535139,0.20490538869251923,0.5421789741016444,-1.4692320086160868,-1.711204029011989,-0.06039792499073846,-1.212245987021821,0.17720107396906296,0.3206630477626402,1.9798046031694567,-0.09073228229111252,0
-2.3997767317261496,-2.2133643318574006,1.0373044002431409,-0.48883045412035586,0.44787422763866547,-2.2672896985625437,0.25284377211153547,-0.2002068902176871,-1.4206655667176238,0.6905556043140889,-1.7418439748003915,-0.04226391470724283,-0.2960312957365682,0
-2.1085257421595283,-1.8030704162926088,0.85181103000034,0.4681317328674863,0.8197837246405497,-1.9067148910888172,0.2383172072583706,1.0550725378273207,-1.2762039643681133,0.7113836170455102,-0.8896014909026162,0.09745108408134207,0.2118746404544298,0
-0.8682941026422403,0.3438854866054396,0.4145215551782423,-0.46739059903916114,0.16267307156039604,-1.3113170174914226,-0.21396572322661914,-0.926717162470084,0.4285417112864369,1.0058286206592073,-0.5264848226902434,-0.6017875088606148,-0.19969908193814329,0
-3.2592965500495583,-3.4782937862654366,1.620555506127444,0.16260666978801339,0.6556469602840003,-3.393660701005956,0.16343501148548972,0.626132901246116,-1.8069749878823957,-0.05830855946486585,1.2573445427732837,-1.6022069048362384,1.2194236421819045,0
-0.8719318316448498,-1.3065259465812753,0.3930726591165518,-1.33626712251715,-0.33594848539284694,-0.6840567890139326,-1.1131398773474654,0.5437932981052039,-0.8548992791217996,-0.7959551121142107,-0.9102646302881251,-0.8004447469146592,-0.8184641051466727,0
-2.293094369240944,2.27299475309946,-0.6001989287860628,-0.3322510498068877,-0.41434802073730015,-0.09872528598355779,0.32441347084853595,-0.6386331648454624,-1.6521516654265271,-0.24541148304684085,0.2865529440796201,-0.9157952120486291,1.785259808828847,1
-2.1139984961878953,1.7431479684995967,-0.0888961899390044,0.08059582402974991,0.5321285715752346,-1.0204912592292952,-0.6882282616389296,1.3365551717522342,-0.7441297924704293,0.4259831217850366,-0.9205909444695907,0.6799398728347459,-0.8574763465429882,0
-0.36280536833079075,0.05829674254437356,0.34852592879667793,-0.5959045058647572,1.2810775447164946,-0.9155221806711158,-0.4968174654860444,-1.3595869857989646,0.5086773973867036,0.6868734189721679,0.7970167048338735,0.3970775994906683,0.04449683571203692,0
-0.6134386196315812,-0.5988808809971801,0.14156764377349312,1.1980588331770237,0.7436571099090505,-0.2876689167552071,-0.1317022968931482,-1.4034984772231092,-0.6651592803064134,1.129938253223768,-0.6251405582368739,-0.45332691257083835,-0.5347907538310596,0
-1.8474444321959258,2.9045905001800882,-0.26335641597329723,-1.2385214731204384,-2.360541490710475,-0.9558851362430532,1.388322204587887,-0.06305764839160378,-0.035698492961820705,-1.332149820289441,-0.30992422142022996,-1.296049239606369,-0.09884916110273652,1
-0.236324048242796,0.6233436270857049,-0.35675633159013204,1.9658598927787385,0.062361964269938876,0.5219391090449035,-0.9747501698510022,-0.8573621115341507,-0.541444677361645,-1.4501490925988405,1.4805936766922854,0.016167744486988527,-0.8315794083923991,0
-1.416980297206483,2.7989046576971632,-0.8033659255937072,-1.6970198133235157,-1.2554175643832894,0.4300444960012568,0.4603974396254061,0.05450442177395479,-0.9502967249893794,1.0417101985426294,1.4714513025679976,-0.6110627145650674,1.619313979630682,0
-3.7572046694820878,0.11898313125066995,0.45368606632158737,-0.8169012518275693,-0.7120406554180231,-2.1545399709844792,-0.18488498309868595,-0.34039515671586396,-2.1742338704532536,0.746394873522203,0.26532805499989953,0.34614694395240136,-0.7765432895301789,0
-1.3477285926838791,-2.0784315562353672,0.7767138377684932,1.3493597892858187,-1.0825947010870527,-1.4202200155667766,-0.20713185800304348,-0.3600705822869438,-0.9859052994179566,-0.5624822045580431,1.412015989061333,0.954725915800212,-0.5853749669729283,0
-2.9969436828937783,-1.9784405903005786,1.0661304755588747,1.2981743386540006,0.9355860725326604,-2.5874443400794283,-0.42569970835607424,0.026818720180438068,-1.7020800519640082,-0.04727162204449086,1.89754169494349,-2.2990953492154897,-0.1543177073705618,0
-2.283259646766807,2.5730032801682423,-0.5802083951702912,-0.9636702924475558,-0.5037721465760562,-0.24659341842528348,0.9021171633115351,-0.4701660795618385,-1.3747354308719757,0.10376824967199864,0.0973078174433081,1.6146298343865721,0.5766495799790702,0
-0.6284750641991971,1.3867196387124876,-0.37276035326778306,-0.10848556183914913,-0.2719037003155916,0.17698673880041627,0.3556772451247554,-0.4744761707438094,-0.34988829842949887,0.705100549416564,0.9540340387228873,-1.6538143773217335,-0.0108403397252406,0
-2.1438532887930912,-2.148440220974612,0.9906488121744722,-0.8255838809839143,-0.4483052461246243,-2.1104583987370216,-0.5717399228893316,-2.5207075727112565,-1.2533896012393755,0.7335233648275544,0.7980073049569922,-0.42608312871651743,1.0736982406670172,0
-1.3782100785242666,-0.5491556582747668,0.7412932511134237,-1.263075650525921,-0.014641353803318163,-1.8858088863710594,1.58876522322982,0.6743677856483871,0.049709434951854314,-0.8186059044078899,-1.0987241767814673,1.1058073034127964,-0.2811437260145332,0
0.5996997588240852,-0.012821955790160322,-0.29577260928731436,-3.2253061889938373,0.41409248921239733,0.8482563876465978,1.7473885375460778,-1.2763929955947213,-0.14949856334069034,-1.5673577246608261,0.014577521940798985,-0.6626219423891937,-2.065894690250761,0
-1.618633783066231,0.21710521599681643,0.21145432616871135,-1.1501539793008795,-0.8750274215974253,-1.0227335242116733,0.1266161121352044,0.02734299427089362,-0.7769573855490887,1.6387612469500321,-0.18966152512419504,-0.452502847691051,0.6452448203221168,0
-1.6919584724051295,0.43811497740347305,-0.3055289768454503,-0.5446233893382973,1.2498210970536792,0.05089953592274932,-0.50189411499767,-0.6504739994592169,-1.835926837371145,0.9252905496854981,1.3548929315218388,2.111613218417973,0.5227667423667182,0
-2.9556903834045625,0.1414132349381353,0.6530905035061413,-0.4630509567317495,0.815922285832554,-2.3834035514326666,-0.20026385920186315,-0.6259847935034367,-1.010168820215314,3.3545733891663776,-1.0771308202318859,0.5947981962610709,0.553489663557822,0
-2.9248040322762203,-2.5771529060028984,1.2883351156880205,1.2153281318078768,1.7934755356405916,-2.860263615869993,-0.3377077586980153,-0.2291817009448886,-1.5875094311090472,1.0239249198590923,-0.6058392859762839,-0.2539945290537975,-1.119587657687547,0
-1.594377523474787,0.09711934249698495,0.7551492730299234,-0.30320108632854215,0.956417206592696,-2.2065806180358685,-1.6029239131909896,0.548978464203705,0.37451592909900056,-0.7522096843169965,-0.24540239258725827,0.15085343680683233,-0.31170421420774647,0
-3.3213403804110113,0.01801799328458431,1.2478086832055697,-1.460285906058812,1.078651945959726,-3.7942440340618684,1.1501286783936322,2.8220002498383985,-0.0872477485413462,-0.3870530262337276,-0.2903829916507967,0.14462763378954377,0.8731692923815881,0
-2.1658172501749635,0.7902052607597856,0.1572478013724615,-0.1888801367134558,2.0290898599490657,-1.2589446597250513,1.1048699546987093,-0.36019790848493516,-0.9485502625692961,-0.795436583732299,0.14163812813565044,2.038641925048266,1.2668036084433343,0
-2.010277665409251,-1.5555733211606206,0.7327164021890434,2.4343349850439706,0.47708166588790835,-1.6952178469252406,-1.2997617052868196,-0.9213020251225857,-1.2728443098015445,0.9896704358130246,-1.611064160872139,-1.626452190032189,-2.3667406954074943,0
-1.494998986761749,0.3921852117439022,-0.050238215970127266,-0.7249590586963148,0.4462072759804356,-0.45509574355732096,-0.25340356344871556,-0.6807000870344443,-1.12543468750111,-0.6676616364607416,-1.2113909092353174,-0.7723654783871149,0.7956627044751856,0
-2.7004665580093805,2.5614864579566827,-0.6467937149546414,-0.2356062433638822,-0.8658692669178103,-0.21190331636093607,0.8348171586675873,-0.6523979190095824,-1.8970548225742407,-1.6861054624716796,0.09742879619551134,-1.497170935826414,0.1741762564046003,0
-1.7586313500784072,0.6412360083770245,-0.016595800248959607,-0.10875609225858249,-0.8253038158221657,-0.6949160317118104,-1.1437847538029047,-0.2093430623917396,-1.0942368296896154,-0.7225560884604968,-0.017230064210917172,-0.41377772801851714,-0.6255383602646701,0
-0.34212163315948513,0.33519019231408154,0.38641367638473345,0.30843238092960135,1.1994974507251512,-1.0927290972441637,1.3693533675777672,1.9116638854577725,0.8184659575077493,1.7076867171533705,-0.9013519426236237,-0.649800325264628,0.31607819215361427,0
